competitionid,sessionid,gameid,endid,hammer_closest_dist,hammer_stones_in_house,hammer_house_control_diff,end_num,end_parity,powerplay,hammer_is_team1,hammer_is_team2,missing_shot3_snapshot,any_missing_coordinates,nonhammer_closest_dist,nonhammer_stones_in_house,hammer_team_scored,hammer_team_points,hammer_points_bucket,end_blank,steal,net_points_for_hammer
22230015,15,2,5,163.62457028209425,2,1,5,1,,1,0,0,0,65.55150646628954,1,1,1,1,0,0,1
22230015,15,2,6,354.7520260689148,0,0,6,0,,0,1,0,0,457.4232176005062,0,1,3,3,0,0,3
22230015,15,2,7,403.11288741492746,0,0,7,1,2.0,1,0,0,0,365.32861919099633,0,1,2,2,0,0,2
22230015,15,2,8,58.872744118140105,2,0,8,0,,0,1,0,0,54.230987451824994,2,1,2,2,0,0,2
22230015,15,3,1,150.0,1,0,1,1,,0,1,0,0,56.0,1,1,1,1,0,0,1
22230015,15,3,2,58.69412236331676,2,1,2,0,,1,0,0,0,146.75149062275312,1,1,2,2,0,0,2
22230015,15,3,3,70.8801805866774,2,2,3,1,,0,1,0,0,558.7530760541727,0,0,0,0,0,1,-1
22230015,15,3,4,70.77428911688199,1,-1,4,0,,1,0,0,0,38.41874542459709,2,0,0,0,0,1,-3
22230015,15,3,5,80.60397012554654,1,-1,5,1,,0,1,0,0,150.0,2,0,0,0,0,1,-1
22230015,15,3,6,381.02624581516693,0,0,6,0,2.0,1,0,0,0,394.342490736162,0,0,0,0,0,1,-1
22230015,15,3,7,350.59520818174343,0,0,7,1,,0,1,0,0,397.4720115932693,0,0,0,0,0,1,-1
22230015,15,3,8,233.3452377915607,1,0,8,0,,1,0,0,0,150.0,1,0,0,0,0,1,-1
22230015,15,4,1,105.11898020814318,2,0,1,1,,1,0,0,0,41.10960958218893,2,1,2,2,0,0,2
22230015,15,4,2,150.0,1,0,2,0,,0,1,0,0,68.3593446428504,1,1,3,3,0,0,3
22230015,15,4,3,60.74537019394976,2,1,3,1,,1,0,0,0,39.44616584663204,1,0,0,0,0,1,-2
22230015,15,4,4,61.07372593840988,1,-1,4,0,,0,1,0,0,150.0,2,0,0,0,0,1,-1
22230015,15,4,5,94.15412895885129,1,-1,5,1,,1,0,0,0,150.0,2,0,0,0,0,1,-1
22230015,15,4,6,261.87401551127596,0,0,6,0,,0,1,0,0,403.11288741492746,0,1,1,1,0,0,1
22230015,15,4,7,34.0147027033899,2,0,7,1,,1,0,0,0,107.07474025184464,2,1,1,1,0,0,1
22230015,15,4,8,361.47060738046184,0,0,8,0,2.0,0,1,0,0,356.40005611671836,0,1,1,1,0,0,1
22230015,15,5,1,52.392747589718944,2,0,1,1,,1,0,0,0,73.92563831310488,2,1,4,3,0,0,4
22230015,15,5,2,103.46980235798269,2,0,2,0,,0,1,0,0,67.35725647619564,2,1,2,2,0,0,2
22230015,15,5,3,62.39390995922599,2,1,3,1,,1,0,0,0,123.2233744059949,1,1,1,1,0,0,1
22230015,15,5,4,204.26698215815497,1,-1,4,0,,0,1,0,0,103.31021246711285,2,1,1,1,0,0,1
22230015,15,5,5,38.01315561749642,2,0,5,1,,1,0,0,0,64.19501538281614,2,1,2,2,0,0,2
22230015,15,5,6,401.1234224026316,0,0,6,0,,0,1,0,0,417.80019147913276,0,1,2,2,0,0,2
22230015,15,5,7,403.11288741492746,0,0,7,1,1.0,1,0,0,0,784.6049961604884,0,1,1,1,0,0,1
22230015,15,5,8,47.53945729601885,2,0,8,0,,0,1,0,0,82.60750571225353,2,1,1,1,0,0,1
22230015,16,1,1,17.11724276862369,2,0,1,1,,0,1,0,0,74.33034373659252,2,1,1,1,0,0,1
22230015,16,1,2,113.3225485064645,2,0,2,0,,1,0,0,0,31.622776601683793,2,1,2,2,0,0,2
22230015,16,1,3,45.0111097397076,2,0,3,1,,0,1,0,0,62.24146527838174,2,1,3,3,0,0,3
22230015,16,1,4,150.0,2,0,4,0,,1,0,0,0,46.647615158762406,2,1,2,2,0,0,2
22230015,16,1,5,47.634021455258214,1,0,5,1,,0,1,0,0,96.76776322722355,1,1,2,2,0,0,2
22230015,16,1,6,120.33287165193059,2,0,6,0,,1,0,0,0,126.75172582651489,2,1,2,2,0,0,2
22230015,16,1,7,393.4285195559671,0,-1,7,1,,0,1,0,0,58.42088667591412,1,1,2,2,0,0,2
22230015,16,1,8,238.6063704095094,1,1,8,0,1.0,1,0,0,0,251.8491612056709,0,1,1,1,0,0,1
22230015,16,2,1,150.0,2,1,1,1,,0,1,0,0,239.6539171388609,1,1,1,1,0,0,1
22230015,16,2,2,98.08159868191383,2,0,2,0,,1,0,0,0,82.21921916437786,2,0,0,0,0,1,-2
22230015,16,2,3,97.57561170702442,1,-1,3,1,,0,1,0,0,74.0,2,1,1,1,0,0,1
22230015,16,2,4,384.1054542700481,0,0,4,0,,1,0,0,0,583.460367120167,0,1,2,2,0,0,2
22230015,16,2,5,186.02419197512995,1,-1,5,1,,0,1,0,0,76.92203845452875,2,1,1,1,0,0,1
22230015,16,2,6,34.88552708502482,2,0,6,0,,1,0,0,0,100.43903623591775,2,1,3,3,0,0,3
22230015,16,2,7,150.86417732516887,1,0,7,1,1.0,0,1,0,0,224.65974272218867,1,1,3,3,0,0,3
22230015,16,2,8,89.96110270555825,2,0,8,0,,1,0,0,0,75.64390259630977,2,1,2,2,0,0,2
22230015,16,3,1,131.51805959639154,2,0,1,1,,0,1,0,0,101.83319694480774,2,1,2,2,0,0,2
22230015,16,3,2,27.294688127912362,2,0,2,0,,1,0,0,0,102.04410811016969,2,0,0,0,0,1,-3
22230015,16,3,3,61.204574992397426,2,0,3,1,,0,1,0,0,86.76404785393545,2,0,0,0,0,1,-1
22230015,16,3,4,69.6419413859206,1,0,4,0,,1,0,0,0,156.08010763707205,1,0,0,0,0,1,-3
22230015,16,3,5,304.77040538739976,0,0,5,1,,0,1,0,0,418.3837950972767,0,0,0,0,0,1,-1
22230015,16,3,6,15.652475842498529,2,0,6,0,,1,0,0,0,150.23315213360866,2,0,0,0,0,1,-2
22230015,16,4,1,190.04210059878838,1,0,1,1,,0,1,0,0,61.814237842102365,1,0,0,0,0,1,-2
22230015,16,4,2,113.85077953180645,1,0,2,0,,1,0,0,0,150.0,1,0,0,0,0,1,-1
22230015,16,4,3,50.60632371551998,1,0,3,1,,0,1,0,0,150.0,1,1,1,1,0,0,1
22230015,16,4,4,22.825424421026653,1,-1,4,0,,1,0,0,0,106.70520137275409,2,1,2,2,0,0,2
22230015,16,4,5,47.20169488482379,2,0,5,1,,0,1,0,0,57.14017850864661,2,1,1,1,0,0,1
22230015,16,4,6,350.3055808861743,0,0,6,0,1.0,1,0,0,0,408.5731268695972,0,1,3,3,0,0,3
22230015,16,4,7,403.11288741492746,0,-1,7,1,,0,1,0,0,97.83659846908007,1,1,2,2,0,0,2
22230015,16,4,8,255.63254878829494,0,-1,8,0,,1,0,0,0,224.7420743875076,1,1,9,3,0,0,0
22230015,16,5,1,31.906112267087632,2,1,1,1,,0,1,0,0,93.38094023943002,1,0,0,0,0,1,-1
22230015,16,5,2,502.4261139709997,0,-2,2,0,,1,0,0,0,65.55150646628954,2,0,0,0,0,1,-2
22230015,16,5,3,71.78439941937245,1,-1,3,1,,0,1,0,0,151.79591562357663,2,1,2,2,0,0,2
22230015,16,5,4,187.8643127366132,1,-1,4,0,,1,0,0,0,34.539832078341085,2,0,0,0,0,1,-3
22230015,16,5,5,350.821892133316,0,0,5,1,,0,1,0,0,352.8809997718778,0,1,2,2,0,0,2
22230015,16,5,6,71.02816342831905,1,0,6,0,,1,0,0,0,146.74126890551273,1,1,1,1,0,0,1
22230015,17,1,1,66.03029607687671,2,0,1,1,,1,0,0,0,68.0294054067798,2,1,5,3,0,0,5
22230015,17,1,2,150.0,1,0,2,0,,0,1,0,0,41.617304093369626,1,1,4,3,0,0,4
22230015,17,1,3,44.0,2,1,3,1,,1,0,0,0,86.76404785393545,1,1,1,1,0,0,1
22230015,17,1,4,83.6301381082203,2,0,4,0,,0,1,0,0,65.49045732013177,2,1,2,2,0,0,2
22230015,17,1,5,9.219544457292887,2,0,5,1,,1,0,0,0,76.94153624668537,2,1,2,2,0,0,2
22230015,17,1,6,61.032778078668514,2,1,6,0,,0,1,0,0,101.83319694480774,1,1,2,2,0,0,2
22230015,17,1,7,391.21477477211926,0,0,7,1,,1,0,0,0,340.3718554757429,0,1,1,1,0,0,1
22230015,17,1,8,392.1084033784535,0,-1,8,0,2.0,0,1,0,0,54.20332093147061,1,1,3,3,0,0,3
22230015,17,2,1,100.4987562112089,2,0,1,1,,0,1,0,0,127.12198865656563,2,1,1,1,0,0,1
22230015,17,2,2,67.35725647619564,2,0,2,0,,1,0,0,0,67.80117993073571,2,0,0,0,0,1,-3
22230015,17,2,3,175.60182231400674,1,1,3,1,,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
22230015,17,2,4,174.8742405273001,1,-1,4,0,,1,0,0,0,101.9803902718557,2,0,0,0,0,1,-1
22230015,17,2,5,82.09750300709517,1,-1,5,1,,0,1,0,0,150.0,2,0,0,0,0,1,-2
22230015,17,2,6,231.03462943896528,1,1,6,0,1.0,1,0,0,0,357.97206594928605,0,1,1,1,0,0,1
22230015,17,2,7,164.7573974060042,1,0,7,1,,0,1,0,0,109.77249200050075,1,0,0,0,0,1,-1
22230015,17,2,8,568.6281737655988,0,-1,8,0,,1,0,0,0,172.6267650163207,1,0,0,0,0,1,-1
22230015,17,3,1,62.07253821135398,2,0,1,1,,0,1,0,0,162.27445886522005,2,1,1,1,0,0,1
22230015,17,3,2,58.855755878248644,2,0,2,0,,1,0,0,0,75.0,2,1,2,2,0,0,2
22230015,17,3,3,156.11534197509224,1,-1,3,1,,0,1,0,0,61.07372593840988,2,1,1,1,0,0,1
22230015,17,3,4,45.35416188179427,2,0,4,0,,1,0,0,0,60.00833275470999,2,0,0,0,0,1,-1
22230015,17,3,5,41.48493702538308,2,0,5,1,,0,1,0,0,88.05679985100527,2,0,0,0,0,1,-4
22230015,17,3,6,327.43396280776983,0,0,6,0,,1,0,0,0,403.11288741492746,0,1,2,2,0,0,2
22230015,17,3,7,22.80350850198276,2,0,7,1,,0,1,0,0,64.41273166075166,2,1,3,3,0,0,3
22230015,17,3,8,112.60550608207397,1,1,8,0,1.0,1,0,0,0,267.36678926149375,0,1,9,3,0,0,0
22230015,17,4,1,31.25699921617557,2,1,1,1,,0,1,0,0,67.17886572427373,1,1,1,1,0,0,1
22230015,17,4,2,130.50670480860362,2,0,2,0,,1,0,0,0,194.82556300444764,2,1,1,1,0,0,1
22230015,17,4,3,150.0,2,2,3,1,,0,1,0,0,334.34862045475825,0,1,2,2,0,0,2
22230015,17,4,4,65.92419889539804,2,1,4,0,,1,0,0,0,97.082439194738,1,1,3,3,0,0,3
22230015,17,4,5,174.52220489095365,1,-1,5,1,,0,1,0,0,76.92203845452875,2,1,1,1,0,0,1
22230015,17,4,6,150.0,1,0,6,0,,1,0,0,0,63.60031446463138,1,1,2,2,0,0,2
22230015,17,4,7,403.11288741492746,0,-1,7,1,1.0,0,1,0,0,225.22211259110415,1,1,1,1,0,0,1
22230015,17,4,8,403.11288741492746,0,0,8,0,,1,0,0,0,1096.5856099730654,0,1,1,1,0,0,1
22230015,17,5,1,126.03570922560003,2,1,1,1,,1,0,0,0,166.35203635663737,1,1,2,2,0,0,2
22230015,17,5,2,45.17742799230607,2,0,2,0,,0,1,0,0,65.96969000988257,2,0,0,0,0,1,-1
22230015,17,5,3,133.41664064126334,1,0,3,1,,1,0,0,0,150.0,1,0,0,0,0,1,-2
22230015,17,5,4,70.43436661176133,2,0,4,0,,0,1,0,0,150.0,2,0,0,0,0,1,-3
22230015,17,5,5,61.1310068623117,1,0,5,1,,1,0,0,0,130.13838787997952,1,0,0,0,0,1,-1
22230015,17,5,6,49.24428900898052,1,-1,6,0,,0,1,0,0,171.29214809792072,2,1,1,1,0,0,1
22230015,17,5,7,136.0588108135596,2,0,7,1,,1,0,0,0,132.61221663180206,2,1,1,1,0,0,1
22230015,17,5,8,403.11288741492746,0,0,8,0,,0,1,0,0,376.89388426983,0,1,2,2,0,0,2
22230015,18,1,1,150.0,1,-1,1,1,,1,0,0,0,55.54277630799526,2,1,1,1,0,0,1
22230015,18,1,2,130.54118124178285,2,1,2,0,,0,1,0,0,76.8505042273634,1,0,0,0,0,1,-2
22230015,18,1,3,60.40695324215582,2,0,3,1,,1,0,0,0,33.28663395418648,2,0,0,0,0,1,-2
22230015,18,1,4,79.93122043357026,2,0,4,0,,0,1,0,0,55.60575509783138,2,1,1,1,0,0,1
22230015,18,1,5,109.14210919713803,2,0,5,1,,1,0,0,0,67.67569726275453,2,1,3,3,0,0,3
22230015,18,1,6,399.7161492859652,0,0,6,0,2.0,0,1,0,0,568.2059485785062,0,1,2,2,0,0,2
22230015,18,1,7,125.54282137979854,1,1,7,1,,1,0,0,0,345.60092592468555,0,1,2,2,0,0,2
22230015,18,1,8,131.47243057006287,2,2,8,0,,0,1,0,0,380.04341857214155,0,1,4,3,0,0,4
22230015,18,2,1,150.0,1,-1,1,1,,0,1,0,0,58.25804665451803,2,0,0,0,0,1,-1
22230015,18,2,2,121.39604606411199,1,-1,2,0,,1,0,0,0,150.0,2,1,1,1,0,0,1
22230015,18,2,3,39.56008088970496,2,1,3,1,,0,1,0,0,93.40770846134703,1,1,1,1,0,0,1
22230015,18,2,4,44.204072210600685,1,1,4,0,,1,0,0,0,312.1233730434169,0,1,5,3,0,0,5
22230015,18,2,5,150.0,2,2,5,1,,0,1,0,0,1096.5856099730654,0,1,1,1,0,0,1
22230015,18,2,6,161.24515496597098,1,0,6,0,,1,0,0,0,77.12976079309465,1,1,1,1,0,0,1
22230015,18,3,1,91.0494371207203,2,1,1,1,,1,0,0,0,46.647615158762406,1,1,3,3,0,0,3
22230015,18,3,2,163.1502375113196,1,0,2,0,,0,1,0,0,120.0,1,1,2,2,0,0,2
22230015,18,3,3,150.0,1,0,3,1,,1,0,0,0,180.89776118017602,1,1,1,1,0,0,1
22230015,18,3,4,258.0310058888272,0,-1,4,0,,0,1,0,0,27.294688127912362,1,1,4,3,0,0,4
22230015,18,3,5,24.186773244895647,2,0,5,1,,1,0,0,0,88.41379982785493,2,1,2,2,0,0,2
22230015,18,3,6,63.12685640834652,1,-1,6,0,,0,1,0,0,126.66885963013956,2,1,1,1,0,0,1
22230015,18,3,7,403.11288741492746,0,-1,7,1,,1,0,0,0,122.96747537458837,1,1,2,2,0,0,2
22230015,18,3,8,239.01464390283704,1,1,8,0,2.0,0,1,0,0,432.45577808603736,0,1,1,1,0,0,1
22230015,18,3,9,150.0,2,0,9,1,,1,0,0,0,89.20201791439474,2,1,1,1,0,0,1
22230015,18,4,1,53.45091205957107,2,0,1,1,,1,0,0,0,30.805843601498726,2,1,1,1,0,0,1
22230015,18,4,2,48.093658625644196,2,0,2,0,,0,1,0,0,72.11102550927978,2,1,1,1,0,0,1
22230015,18,4,3,150.0,1,-1,3,1,,1,0,0,0,74.43117626371358,2,0,0,0,0,1,-1
22230015,18,4,4,108.75660899458019,2,0,4,0,,0,1,0,0,62.64982043070834,2,0,0,0,0,1,-1
22230015,18,4,5,100.0,2,1,5,1,,1,0,0,0,13.038404810405298,1,1,3,3,0,0,3
22230015,18,4,6,192.37983262286096,1,0,6,0,1.0,0,1,0,0,159.17600321656528,1,1,2,2,0,0,2
22230015,18,4,7,403.11288741492746,0,0,7,1,,1,0,0,0,316.00158227451965,0,1,1,1,0,0,1
22230015,18,4,8,142.43595051811886,1,-1,8,0,,0,1,0,0,56.61271941887264,2,1,9,3,0,1,0
22230015,18,5,1,17.029386365926403,2,0,1,1,,0,1,0,0,81.74350127074322,2,0,0,0,0,1,-1
22230015,18,5,2,34.52535300326414,2,1,2,0,,1,0,0,0,150.0,1,1,1,1,0,0,1
22230015,18,5,3,97.62171889492625,2,0,3,1,,0,1,0,0,104.23531071570709,2,0,0,0,0,1,-3
22230015,18,5,4,191.3765920900464,1,1,4,0,2.0,1,0,0,0,490.47426028284093,0,1,2,2,0,0,2
22230015,18,5,5,27.294688127912362,2,0,5,1,,0,1,0,0,79.76214641043707,2,1,1,1,0,0,1
22230015,18,5,6,469.55297890653407,0,-1,6,0,,1,0,0,0,94.81033698917012,1,1,2,2,0,0,2
22230015,41,1,1,150.0,1,0,1,1,,1,0,0,0,221.82200071228283,1,1,2,2,0,0,2
22230015,41,1,2,185.34832073693033,1,-1,2,0,,0,1,0,0,74.72616676907762,2,1,1,1,0,0,1
22230015,41,1,3,60.876925020897694,2,0,3,1,,1,0,0,0,87.65842800324451,2,1,4,3,0,0,4
22230015,41,1,4,321.0763149159402,0,-1,4,0,1.0,0,1,0,0,156.37135287513502,1,1,2,2,0,0,2
22230015,41,1,5,58.077534382926416,1,-1,5,1,,1,0,0,0,79.62411694957753,2,0,0,0,0,1,-1
22230015,41,1,6,184.76200908195386,1,-1,6,0,,0,1,0,0,150.0,2,0,0,0,0,1,-2
22230015,41,1,7,73.92563831310488,2,1,7,1,,1,0,0,0,143.60013927569847,1,0,0,0,0,1,-2
22230015,41,1,8,356.58659537341,0,0,8,0,,0,1,0,0,254.15349692656207,0,1,9,3,0,1,0
22230015,41,2,1,386.0945480060551,0,-1,1,1,,0,1,0,0,48.76474136094644,1,1,1,1,0,0,1
22230015,41,2,2,150.0,2,2,2,0,,1,0,0,0,259.6247291765559,0,1,1,1,0,0,1
22230015,41,2,3,141.1523999087511,2,0,3,1,,0,1,0,0,115.42096863222038,2,1,1,1,0,0,1
22230015,41,2,4,164.61470165206995,1,0,4,0,,1,0,0,0,171.26879458909028,1,1,3,3,0,0,3
22230015,41,2,5,150.0,1,1,5,1,,0,1,0,0,269.0669061776271,0,0,0,0,0,1,-1
22230015,41,2,6,413.81759266614074,0,0,6,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
22230015,41,2,7,62.369864518050704,1,1,7,1,2.0,0,1,0,0,383.69388840584884,0,0,0,0,0,1,-3
22230015,41,2,8,73.16419889536138,2,1,8,0,,1,0,0,0,55.44366510251645,1,0,0,0,0,1,-1
22230015,45,1,1,150.0,1,-1,1,1,,1,0,0,0,89.05054744357274,2,1,1,1,0,0,1
22230015,45,1,2,177.18069872308325,2,1,2,0,,0,1,0,0,66.24198064671678,1,0,0,0,0,1,-1
22230015,45,1,3,89.05054744357274,2,0,3,1,,1,0,0,0,169.04733065032408,2,0,0,0,0,1,-1
22230015,45,1,4,85.98837130682264,1,0,4,0,,0,1,0,0,150.0,1,1,1,1,0,0,1
22230015,45,1,5,149.21461054467824,1,-1,5,1,,1,0,0,0,61.5223536610881,2,0,0,0,0,1,-1
22230015,45,1,6,73.97972695272672,2,0,6,0,,0,1,0,0,149.21796138535066,2,1,1,1,0,0,1
22230015,45,1,7,289.99482754007875,0,0,7,1,2.0,1,0,0,0,288.11282512238154,0,1,1,1,0,0,1
22230015,45,1,8,403.11288741492746,0,0,8,0,,0,1,0,0,665.0187967268294,0,1,1,1,0,0,1
22230015,45,2,1,124.39051410778879,2,0,1,1,,1,0,0,0,55.036351623268054,2,0,0,0,0,1,-2
22230015,45,2,2,61.07372593840988,1,0,2,0,,0,1,0,0,150.0,1,0,0,0,0,1,-2
22230015,45,2,3,59.464274989274024,2,0,3,1,,1,0,0,0,73.78346698278686,2,1,1,1,0,0,1
22230015,45,2,4,19.235384061671343,2,0,4,0,,0,1,0,0,138.70832707519762,2,1,3,3,0,0,3
22230015,45,2,5,150.0,2,0,5,1,,1,0,0,0,39.293765408777,2,1,1,1,0,0,1
22230015,45,2,6,150.0,2,0,6,0,,0,1,0,0,42.1070065428546,2,1,2,2,0,0,2
22230015,45,2,7,382.6277564422111,0,0,7,1,2.0,1,0,0,0,305.32114240582814,0,1,2,2,0,0,2
22230015,45,2,8,403.11288741492746,0,-1,8,0,,0,1,0,0,240.24362634625712,1,1,1,1,0,0,1
22230015,46,1,1,81.78630692236935,2,0,1,1,,0,1,0,0,118.22436297142819,2,0,0,0,0,1,-1
22230015,46,1,2,86.02325267042627,2,0,2,0,,1,0,0,0,28.861739379323623,2,0,0,0,0,1,-1
22230015,46,1,3,43.32435804486894,1,-1,3,1,,0,1,0,0,65.30696746902278,2,0,0,0,0,1,-1
22230015,46,1,4,78.31347265956222,2,0,4,0,,1,0,0,0,17.029386365926403,2,0,0,0,0,1,-1
22230015,46,1,5,61.814237842102365,2,0,5,1,,0,1,0,0,36.89173349139343,2,0,0,0,0,1,-1
22230015,46,1,6,110.81967334368028,1,-1,6,0,,1,0,0,0,27.16615541441225,2,1,1,1,0,0,1
22230015,46,1,7,403.11288741492746,0,0,7,1,2.0,0,1,0,0,700.2313903275117,0,0,0,0,0,1,-2
22230015,46,1,8,121.59769734661919,1,-1,8,0,,1,0,0,0,20.09975124224178,2,1,9,3,0,0,0
22230015,46,2,1,85.70297544426332,2,0,1,1,,1,0,0,0,19.313207915827967,2,1,1,1,0,0,1
22230015,46,2,2,68.26419266350405,2,0,2,0,,0,1,0,0,120.61509026651682,2,1,1,1,0,0,1
22230015,46,2,3,55.10898293381942,2,2,3,1,,1,0,0,0,292.5491411711885,0,1,1,1,0,0,1
22230015,46,2,4,79.2464510246358,2,1,4,0,,0,1,0,0,34.52535300326414,1,1,1,1,0,0,1
22230015,46,2,5,150.0,1,-1,5,1,,1,0,0,0,57.584720195551874,2,1,1,1,0,0,1
22230015,46,2,6,403.11288741492746,0,0,6,0,,0,1,0,0,270.4144966528237,0,1,2,2,0,0,2
22230015,46,2,7,393.3764100705582,0,0,7,1,1.0,1,0,0,0,322.4686031228467,0,1,1,1,0,0,1
22230015,46,2,8,137.90213921473443,2,0,8,0,,0,1,0,0,86.09297300012354,2,0,0,0,0,1,-1
22230015,48,1,1,37.656340767525464,2,0,1,1,,0,1,0,0,83.21658488546619,2,0,0,0,0,1,-1
22230015,48,1,2,59.464274989274024,2,0,2,0,,1,0,0,0,62.36184731067546,2,0,0,0,0,1,-1
22230015,48,1,3,95.524865872714,2,0,3,1,,0,1,0,0,53.31041174104736,2,0,0,0,0,1,-1
22230015,48,1,4,89.69392398596462,1,-1,4,0,,1,0,0,0,150.0,2,1,1,1,0,0,1
22230015,48,1,5,65.27633568147036,1,-1,5,1,,0,1,0,0,71.11258679024411,2,0,0,0,0,1,-1
22230015,48,1,6,407.6824744822863,0,0,6,0,1.0,1,0,0,0,326.8960079291272,0,0,0,0,0,1,-1
22230015,48,1,7,766.1155265363051,0,0,7,1,,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
22230015,48,1,8,102.61578825892242,2,0,8,0,,1,0,0,0,55.072679252057455,2,1,1,1,0,0,1
22230015,49,1,1,202.70421801235415,2,1,1,1,,1,0,0,0,119.10499569707393,1,0,0,0,0,1,-1
22230015,49,1,2,58.137767414994535,1,0,2,0,,0,1,0,0,150.0,1,1,2,2,0,0,2
22230015,49,1,3,112.30761327710601,2,0,3,1,,1,0,0,0,87.66413177577246,2,1,1,1,0,0,1
22230015,49,1,4,192.04166214652486,1,0,4,0,,0,1,0,0,58.077534382926416,1,1,2,2,0,0,2
22230015,49,1,5,403.11288741492746,0,-1,5,1,1.0,1,0,0,0,92.66067126888301,1,0,0,0,0,1,-1
22230015,49,1,6,64.93843238021688,2,1,6,0,,0,1,0,0,165.8010856418015,1,0,0,0,0,1,-1
22230015,49,1,7,517.163417113005,0,0,7,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
23240026,1,1,1,16.15549442140351,2,1,1,1,,0,1,0,0,105.11898020814318,1,0,0,0,0,1,-1
23240026,1,1,2,40.01249804748511,1,0,2,0,,1,0,0,0,150.0,1,0,0,0,0,1,-2
23240026,1,1,3,194.1957775030137,1,-1,3,1,,0,1,0,0,65.49045732013177,2,0,0,0,0,1,-2
23240026,1,1,4,88.40814442120137,2,0,4,0,,1,0,0,0,176.30938715791623,2,0,0,0,0,1,-1
23240026,1,1,5,39.20459156782532,1,0,5,1,,0,1,0,0,125.1758762701504,1,0,0,0,0,1,-1
23240026,1,1,6,89.45389874119518,2,0,6,0,,1,0,0,0,30.59411708155671,2,0,0,0,0,1,-1
23240026,1,1,7,386.76220084180926,0,0,7,1,2.0,0,1,0,0,307.67515336796373,0,1,1,1,0,0,1
23240026,1,1,8,125.93649193144932,2,1,8,0,,1,0,0,0,59.413803110051795,1,0,0,0,0,1,-1
23240026,1,2,1,150.0,1,0,1,1,,1,0,0,0,211.30073355291506,1,0,0,0,0,1,-1
23240026,1,2,2,104.34557968596465,1,0,2,0,,0,1,0,0,150.0,1,1,1,1,0,0,1
23240026,1,2,3,150.0,1,0,3,1,,1,0,0,0,223.03587155433092,1,0,0,0,0,1,-1
23240026,1,2,4,66.64833081180653,2,0,4,0,,0,1,0,0,150.0,2,0,0,0,0,1,-1
23240026,1,2,5,71.69379331573968,1,-1,5,1,,1,0,0,0,60.728905802755904,2,0,0,0,0,1,-1
23240026,1,2,6,389.8102102305685,0,0,6,0,,0,1,0,0,390.3460003637798,0,0,0,0,0,1,-1
23240026,1,2,7,89.44271909999159,2,0,7,1,,1,0,0,0,72.18032973047436,2,0,0,0,0,1,-1
23240026,1,2,8,42.42640687119285,2,0,8,0,,0,1,0,0,58.309518948453004,2,1,9,3,0,1,0
23240026,1,3,1,150.0,1,0,1,1,,0,1,0,0,248.35861168882386,1,1,4,3,0,0,4
23240026,1,3,2,128.70120434556935,2,0,2,0,,1,0,0,0,111.12605455067681,2,1,1,1,0,0,1
23240026,1,3,3,113.74093370462545,2,0,3,1,,0,1,0,0,63.387695966961914,2,0,0,0,0,1,-2
23240026,1,3,4,69.26037828369117,2,1,4,0,,1,0,0,0,170.18813119603846,1,0,0,0,0,1,-1
23240026,1,3,5,67.4166151627327,2,0,5,1,,0,1,0,0,56.568542494923804,2,0,0,0,0,1,-1
23240026,1,3,6,244.51789300580847,1,0,6,0,2.0,1,0,0,0,246.6576574931336,1,0,0,0,0,1,-2
23240026,1,3,7,309.2216033850158,0,0,7,1,,0,1,0,0,480.5507257303853,0,0,0,0,0,1,-1
23240026,1,3,8,264.0075756488817,0,-2,8,0,,1,0,0,0,150.0,2,1,9,3,0,0,0
23240026,1,4,1,150.0,2,1,1,1,,0,1,0,0,242.49536078036627,1,0,0,0,0,1,-1
23240026,1,4,2,21.93171219946131,1,0,2,0,,1,0,0,0,150.0,1,0,0,0,0,1,-2
23240026,1,4,3,192.6058150731696,1,-1,3,1,,0,1,0,0,150.0,2,0,0,0,0,1,-1
23240026,1,4,4,67.91170738539859,1,-1,4,0,,1,0,0,0,152.029602380589,2,0,0,0,0,1,-1
23240026,1,4,5,250.88044961694405,0,-1,5,1,,0,1,0,0,171.23083834403195,1,0,0,0,0,1,-3
23240026,1,4,6,178.19652072922187,1,1,6,0,1.0,1,0,0,0,254.09643838511394,0,0,0,0,0,1,-1
23240026,1,4,7,781.7122232637788,0,0,7,1,,0,1,0,0,400.0012499980469,0,0,0,0,0,1,-3
23240026,1,4,8,118.66338946785567,2,0,8,0,,1,0,0,0,103.81714694596457,2,1,9,3,0,0,0
23240026,1,5,1,16.0312195418814,2,1,1,1,,0,1,0,0,92.28217596047462,1,1,1,1,0,0,1
23240026,1,5,2,108.4665847162157,2,0,2,0,,1,0,0,0,66.75327707311455,2,0,0,0,0,1,-1
23240026,1,5,3,39.96248240537617,2,0,3,1,,0,1,0,0,120.95040305844375,2,0,0,0,0,1,-1
23240026,1,5,4,138.6001443000692,1,0,4,0,,1,0,0,0,150.0,1,1,1,1,0,0,1
23240026,1,5,5,103.76897416858277,2,0,5,1,,0,1,0,0,99.9599919967984,2,0,0,0,0,1,-1
23240026,1,5,6,428.51487722131657,0,0,6,0,2.0,1,0,0,0,340.618554984898,0,0,0,0,0,1,-2
